R002450|E0073|training_fee|2505.76|||||清源实施前培训费|2025-12-01
R002451|E0044|business_entertainment|528.53|||3||青竹项目洽谈招待费|2025-09-27
R002452|E0065|communication|174.08|||||客户服务电话通讯费|2025-06-21
R002453|E0074|travel_lodging|510.34|3|||C|云帆材料访谈期间住宿费|2025-01-30
R002454|E0018|business_entertainment|749.93|||3||上海项目路演接待费|2025-10-16
R002455|E0059|local_transport|51.2||1||B|分支机构沟通事项市内交通费|2025-12-05
R002456|E0035|travel_lodging|341.58|1|||B|赴杭州参加业务协调会住宿费|2025-07-31
R002457|E0064|travel_lodging|791.26|3|||A|上海分支机构培训支持住宿费|2025-01-08
R002458|E0026|travel_lodging|864.81|3|||B|监管沟通事项赴杭州住宿费|2025-12-05
R002459|E0046|office_supplies|174.66|||||投资银行部培训材料用品费|2025-12-24
R002460|E0031|local_transport|60.48||1||B|青竹现场巡检交通费|2025-11-30
R002461|E0047|travel_lodging|671.23|2|||A|启明投后跟踪现场住宿费|2025-07-14
R002462|E0027|travel_lodging|796.2|1|||A|信息技术部例行检查赴上海住宿费|2025-02-15
R002463|E0052|office_supplies|209.08|||||业务会议用品费|2025-01-03
R002464|E0017|office_supplies|308.03|||||财富管理部培训材料用品费|2025-12-23
R002465|E0014|communication|215.87|||||运营联系通讯费|2025-01-24
R002466|E0064|business_entertainment|1274.0|||6||清源资料确认工作餐费|2025-10-09
R002467|E0063|business_entertainment|661.55|||3||合肥渠道沟通工作餐费|2025-12-12
R002468|E0055|communication|235.7|||||清源跨部门协作通讯费|2025-10-18
R002469|E0034|training_fee|2690.95|||||机构业务部投行业务学习费用|2025-01-06
R002470|E0041|office_supplies|378.83|||||机构业务部培训材料用品费|2025-01-29
R002471|E0020|office_supplies|273.65|||||合规风控部办公笔记本采购费|2025-11-28
R002472|E0061|office_supplies|478.55|||||合规风控部文件夹和标签耗材费|2025-12-02
R002473|E0079|local_transport|387.89||4||A|青竹尽调访谈交通费|2025-03-04
R002474|E0054|training_fee|3129.65|||||投资银行部岗位能力提升培训费|2025-03-10
R002475|E0043|local_transport|204.74||2||A|云帆现场巡检交通费|2025-09-25
R002476|E0077|training_fee|2179.99|||||云帆项目管理培训费|2025-02-15
R002477|E0060|local_transport|309.12||3||A|运营管理部跨部门沟通交通费|2025-01-17
R002478|E0044|local_transport|84.42||1||B|杭州客户服务交通费|2025-11-19
R002479|E0041|local_transport|83.19||1||B|远航现场支持交通费|2025-03-04
R002480|E0054|travel_lodging|231.04|1|||B|投资银行部例行检查赴杭州住宿费|2025-12-24
R002481|E0075|local_transport|288.54||4||A|分支机构培训支持交通费|2025-12-19
R002482|E0076|training_fee|1832.46|||||投行业务线上课程学习费|2025-02-17
R002483|E0077|travel_lodging|355.49|1|||A|启明项目在上海开展尽调期间住宿费|2025-01-03
R002484|E0028|local_transport|244.18||3||A|财务管理部跨部门沟通交通费|2025-05-04
R002485|E0059|office_supplies|150.6|||||员工工位文具补充费|2025-05-20
R002486|E0035|training_fee|1971.82|||||信息安全认证课程费|2025-12-14
R002487|E0058|office_supplies|186.81|||||清源现场办公用品费|2025-03-27
R002488|E0029|travel_lodging|490.38|1|||A|北辰材料访谈期间住宿费|2025-03-14
R002489|E0024|training_fee|3209.95|||||澄江专项知识培训费|2025-06-20
R002490|E0040|local_transport|91.92||2||C|客户访谈期间市内交通包干|2025-09-26
R002491|E0058|communication|163.66|||||星河进度跟踪通讯费|2025-05-18
R002492|E0059|office_supplies|137.66|||||部门月度办公耗材费|2025-05-11
R002493|E0024|travel_lodging|263.22|1|||B|赴杭州开展系统上线支持住宿费|2025-09-22
R002494|E0037|local_transport|169.02||2||B|杭州材料补充交通费|2025-07-03
R002495|E0021|travel_lodging|292.52|1|||B|固定收益部云帆现场核查住宿费|2025-08-10
R002496|E0051|business_entertainment|595.47|||3||北辰资料确认工作餐费|2025-04-28
R002497|E0039|communication|229.13|||||运营联系通讯费|2025-08-10
R002498|E0044|communication|136.65|||||运营管理部日常工作通讯费|2025-03-28
R002499|E0034|office_supplies|243.91|||||项目交付资料用品费|2025-07-08
R002500|E0035|travel_lodging|495.49|1|||B|星河客户拜访行程住宿费|2025-09-04
R002501|E0014|communication|166.23|||||财务管理部日常工作通讯费|2025-05-27
R002502|E0046|travel_lodging|417.56|1|||A|星河合同资料交接住宿费|2025-12-29
R002503|E0017|local_transport|89.28||1||B|业务协同会议市内交通费|2025-01-20
R002504|E0045|office_supplies|247.49|||||日常办公耗材报销|2025-03-03
R002505|E0028|office_supplies|229.53|||||项目交付资料用品费|2025-02-21
R002506|E0022|travel_lodging|672.44|1|||A|赴上海参加业务协调会住宿费|2025-11-01
R002507|E0067|communication|246.3|||||启明远程会议通讯费|2025-12-19
R002508|E0079|office_supplies|319.47|||||澄江会议材料打印用品费|2025-02-06
R002509|E0064|travel_lodging|303.81|1|||A|青竹现场审阅底稿住宿费|2025-04-27
R002510|E0064|local_transport|128.79||2||A|启明现场支持交通费|2025-10-22
R002511|E0023|travel_lodging|701.31|2|||B|星河合同资料交接住宿费|2025-12-08
R002512|E0059|business_entertainment|413.09|||3||杭州渠道沟通工作餐费|2025-10-21
R002513|E0077|business_entertainment|1069.2|||5||上海项目路演接待费|2025-06-17
R002514|E0072|business_entertainment|556.28|||4||上海业务拜访工作餐费|2025-11-22
R002515|E0015|business_entertainment|423.9|||2||青竹合同沟通招待费|2025-03-05
R002516|E0032|office_supplies|487.07|||||项目交付资料用品费|2025-06-21
R002517|E0040|travel_lodging|940.37|2|||B|杭州客户沟通行程住宿费|2025-01-29
R002518|E0065|communication|234.12|||||运营管理部员工通讯费报销|2025-05-13
R002519|E0063|communication|139.3|||||澄江进度跟踪通讯费|2025-12-12
R002520|E0045|local_transport|94.78||1||B|赴客户现场办理启明事项交通费|2025-09-20
R002521|E0036|travel_lodging|258.76|1|||A|监管沟通事项赴上海住宿费|2025-06-02
R002522|E0015|office_supplies|420.03|||||部门月度办公耗材费|2025-12-27
R002523|E0071|communication|278.68|||||远航需求沟通通讯费|2025-05-20
R002524|E0055|office_supplies|171.4|||||客户材料制作用品费|2025-12-29
R002525|E0015|business_entertainment|510.76|||2||远航合同沟通招待费|2025-12-01
R002526|E0033|local_transport|102.99||2||B|投资银行部跨部门沟通交通费|2025-03-22
R002527|E0047|local_transport|106.22||1||A|参加上海业务会议市内交通费|2025-05-18
R002528|E0073|communication|178.29|||||杭州现场支持通讯费|2025-12-28
R002529|E0023|communication|247.73|||||上海现场支持通讯费|2025-02-24
R002530|E0054|training_fee|2106.94|||||投资银行部员工项目管理培训费|2025-11-27
R002531|E0075|business_entertainment|1492.73|||6||客户服务改进沟通餐费|2025-12-17
R002532|E0022|office_supplies|295.98|||||客户材料制作用品费|2025-06-25
R002533|E0061|business_entertainment|862.96|||5||合规风控部客户活动接待费|2025-07-07
R002534|E0067|business_entertainment|429.99|||3||投资银行部客户活动接待费|2025-12-14
R002535|E0055|communication|170.83|||||研究所客户维护通讯费|2025-10-13
R002536|E0073|travel_lodging|608.64|2|||A|客户服务事项赴上海出差住宿费|2025-01-28
R002537|E0070|office_supplies|255.73|||||启明现场办公用品费|2025-04-30
R002538|E0050|business_entertainment|623.19|||3||杭州业务拜访工作餐费|2025-04-07
R002539|E0038|communication|191.0|||||系统上线联络通讯费|2025-12-25
R002540|E0072|business_entertainment|667.45|||3||启明资料确认工作餐费|2025-05-14
R002541|E0037|communication|130.56|||||合规风控部员工通讯费报销|2025-12-05
R002542|E0052|local_transport|69.38||1||B|赴客户现场办理远航事项交通费|2025-05-27
R002543|E0045|local_transport|109.0||1||A|上海客户服务交通费|2025-10-24
R002544|E0048|business_entertainment|571.91|||3||机构业务部合作伙伴会谈招待费|2025-03-17
R002545|E0052|office_supplies|347.37|||||项目交付资料用品费|2025-04-02
R002546|E0052|business_entertainment|426.52|||3||星河需求沟通招待费|2025-01-14
R002547|E0055|local_transport|84.79||1||A|合同签署事项市内交通费|2025-12-09
R002548|E0035|office_supplies|192.97|||||机构业务部硒鼓和纸张费用|2025-03-14
R002549|E0063|office_supplies|236.04|||||日常办公耗材报销|2025-10-23
R002550|E0072|office_supplies|382.11|||||项目交付资料用品费|2025-12-21
R002551|E0039|business_entertainment|780.94|||3||杭州渠道沟通工作餐费|2025-12-23
R002552|E0030|travel_lodging|433.9|1|||C|信息技术部启明现场核查住宿费|2025-12-25
R002553|E0060|business_entertainment|1392.74|||6||上海客户拜访工作餐费|2025-11-11
R002554|E0045|business_entertainment|1523.5|||6||投资银行部业务交流招待费|2025-04-09
R002555|E0058|communication|249.75|||||青竹资料确认通讯费|2025-01-01
R002556|E0049|communication|116.8|||||云帆项目沟通通讯费|2025-08-30
R002557|E0046|communication|229.97|||||杭州外勤期间通讯费|2025-12-02
R002558|E0026|travel_lodging|411.08|1|||A|赴上海参加北辰专项会议住宿费|2025-08-09
R002559|E0015|travel_lodging|452.38|2|||B|分支机构走访赴杭州住宿费|2025-02-26
R002560|E0045|communication|271.71|||||会议通知通讯费|2025-12-24
R002561|E0074|business_entertainment|447.32|||3||远航投后沟通招待费|2025-01-18
R002562|E0062|business_entertainment|790.82|||4||研究所合作伙伴会谈招待费|2025-02-05
R002563|E0063|communication|225.07|||||研究所值班联络通讯费|2025-12-19
R002564|E0040|training_fee|3113.74|||||杭州集中培训课程费|2025-05-22
R002565|E0077|business_entertainment|733.92|||4||研究所客户活动接待费|2025-12-29
R002566|E0014|communication|188.86|||||澄江需求沟通通讯费|2025-07-12
R002567|E0076|local_transport|112.45||1||A|参加上海业务会议市内交通费|2025-12-05
R002568|E0034|local_transport|84.66||1||A|星河尽调访谈交通费|2025-07-08
R002569|E0015|training_fee|2420.28|||||清源实施前培训费|2025-12-10
R002570|E0023|travel_lodging|793.3|2|||B|杭州清源路演支持住宿费|2025-03-18
R002571|E0067|office_supplies|239.59|||||投资银行部档案整理耗材费|2025-08-17
R002572|E0046|local_transport|71.67||1||A|投资银行部例行外勤交通费|2025-10-01
R002573|E0016|business_entertainment|767.36|||3||云帆需求沟通招待费|2025-05-28
R002574|E0028|travel_lodging|218.95|1|||B|澄江现场审阅底稿住宿费|2025-11-05
R002575|E0046|travel_lodging|255.02|1|||C|合肥客户沟通行程住宿费|2025-07-08
R002576|E0016|travel_lodging|1398.9|3|||B|杭州分支机构培训支持住宿费|2025-02-13
R002577|E0024|communication|182.02|||||远航项目沟通通讯费|2025-11-01
R002578|E0036|travel_lodging|560.28|2|||B|清源合同资料交接住宿费|2025-03-31
R002579|E0065|travel_lodging|276.51|1|||A|远航材料访谈期间住宿费|2025-01-05
R002580|E0039|training_fee|2723.73|||||新制度宣贯风险识别培训费|2025-08-05
R002581|E0021|office_supplies|360.02|||||部门月度办公耗材费|2025-10-30
R002582|E0024|office_supplies|419.42|||||项目底稿归档用品费|2025-06-01
R002583|E0068|local_transport|160.76||2||B|运营管理部外勤走访市内交通费|2025-09-23
R002584|E0028|office_supplies|183.86|||||财务管理部硒鼓和纸张费用|2025-05-06
R002585|E0061|office_supplies|490.92|||||清源会议材料打印用品费|2025-09-30
R002586|E0068|travel_lodging|787.35|3|||C|运营管理部跨部门协同赴合肥住宿费|2025-04-18
R002587|E0014|business_entertainment|459.71|||2||客户回访业务招待费|2025-07-22
R002588|E0037|training_fee|1280.17|||||参加合规实务专题培训费|2025-11-21
R002589|E0018|business_entertainment|1008.69|||6||机构业务部合作伙伴会谈招待费|2025-01-09
R002590|E0051|training_fee|3169.66|||||远航项目管理培训费|2025-06-22
R002591|E0055|business_entertainment|1025.62|||4||研究所合作伙伴会谈招待费|2025-09-10
R002592|E0022|training_fee|2785.74|||||信息技术部专业技能培训费|2025-07-13
R002593|E0019|local_transport|182.03||2||B|清源尽调访谈交通费|2025-09-24
R002594|E0038|travel_lodging|470.0|1|||A|研究所北辰现场核查住宿费|2025-04-06
R002595|E0061|local_transport|51.59||1||B|分支机构沟通事项市内交通费|2025-07-25
R002596|E0014|communication|206.44|||||会议通知通讯费|2025-11-24
R002597|E0040|travel_lodging|589.5|1|||A|启明现场审阅底稿住宿费|2025-09-03
R002598|E0041|office_supplies|321.63|||||部门共用办公用品费|2025-03-22
R002599|E0079|travel_lodging|294.48|1|||C|赴合肥参加业务协调会住宿费|2025-01-01
R002600|E0075|training_fee|2116.8|||||信息安全线上课程学习费|2025-07-23
R002601|E0039|office_supplies|419.56|||||员工工位文具补充费|2025-04-19
R002602|E0053|travel_lodging|244.87|1|||C|合肥分支机构培训支持住宿费|2025-10-02
R002603|E0032|travel_lodging|277.91|1|||C|赴合肥参加业务协调会住宿费|2025-07-04
R002604|E0023|training_fee|2293.88|||||上海集中培训课程费|2025-01-03
R002605|E0045|business_entertainment|1164.16|||6||投资银行部业务交流招待费|2025-10-21
R002606|E0037|communication|181.52|||||监管沟通事项通讯费|2025-04-04
R002607|E0030|training_fee|2674.67|||||信息技术部专业技能培训费|2025-12-15
R002608|E0057|travel_lodging|193.86|1|||C|北辰投后跟踪现场住宿费|2025-12-07
R002609|E0018|local_transport|249.57||3||A|上海客户服务交通费|2025-07-16
R002610|E0048|local_transport|210.13||3||C|合肥青竹项目市内交通费|2025-01-18
R002611|E0015|local_transport|298.58||3||A|参加上海业务会议市内交通费|2025-08-10
R002612|E0014|communication|121.1|||||星河资料确认通讯费|2025-08-17
R002613|E0078|training_fee|2942.68|||||投行业务认证课程费|2025-09-26
R002614|E0071|office_supplies|453.29|||||项目交付资料用品费|2025-05-03
R002615|E0026|travel_lodging|342.06|1|||B|赴杭州参加业务协调会住宿费|2025-03-20
R002616|E0066|communication|108.74|||||财富管理部客户维护通讯费|2025-11-26
R002617|E0075|travel_lodging|932.57|2|||C|清源现场审阅底稿住宿费|2025-07-05
R002618|E0015|local_transport|89.75||1||A|上海材料补充交通费|2025-09-12
R002619|E0020|local_transport|148.66||2||B|杭州监管沟通交通费|2025-01-24
R002620|E0030|office_supplies|226.53|||||员工工位文具补充费|2025-12-04
R002621|E0066|local_transport|48.26||1||C|清源尽调访谈交通费|2025-04-12
R002622|E0015|local_transport|50.01||1||C|赴客户现场办理云帆事项交通费|2025-12-05
R002623|E0057|communication|137.14|||||上海现场支持通讯费|2025-10-15
R002624|E0018|travel_lodging|415.2|1|||B|杭州客户沟通行程住宿费|2025-10-27
R002625|E0062|local_transport|119.1||2||B|分支机构培训支持交通费|2025-12-06
R002626|E0034|local_transport|65.82||1||B|澄江现场巡检交通费|2025-11-17
R002627|E0051|travel_lodging|501.54|2|||C|赴合肥参加云帆专项会议住宿费|2025-09-29
R002628|E0060|office_supplies|365.08|||||运营管理部文件夹和标签耗材费|2025-12-10
R002629|E0069|office_supplies|285.33|||||固定收益部办公用品采购报销|2025-11-24
R002630|E0021|local_transport|56.26||1||C|分支机构沟通事项市内交通费|2025-10-28
R002631|E0074|local_transport|92.68||1||B|合同签署事项市内交通费|2025-08-05
R002632|E0022|travel_lodging|531.78|1|||C|启明合同资料交接住宿费|2025-07-27
R002633|E0042|communication|275.26|||||青竹远程会议通讯费|2025-08-29
R002634|E0039|communication|143.28|||||分支机构协调通讯费|2025-09-13
R002635|E0028|local_transport|285.48||3||A|云帆现场支持交通费|2025-05-03
R002636|E0076|local_transport|68.07||1||B|杭州客户服务交通费|2025-04-25
R002637|E0057|training_fee|3188.68|||||杭州数据治理外部培训费|2025-03-13
R002638|E0023|local_transport|91.39||1||A|上海材料补充交通费|2025-11-10
R002639|E0020|training_fee|3105.23|||||合规风控部员工项目管理培训费|2025-08-05
R002640|E0041|office_supplies|438.08|||||机构业务部硒鼓和纸张费用|2025-09-12
R002641|E0059|local_transport|140.84||2||C|运营管理部例行外勤交通费|2025-08-31
R002642|E0063|business_entertainment|774.91|||3||上海渠道沟通工作餐费|2025-05-28
R002643|E0055|travel_lodging|921.87|2|||B|云帆现场审阅底稿住宿费|2025-12-23
R002644|E0062|business_entertainment|1348.26|||6||杭州客户拜访工作餐费|2025-01-02
R002645|E0058|local_transport|66.86||1||B|合同签署事项市内交通费|2025-05-16
R002646|E0027|travel_lodging|595.15|1|||B|信息技术部跨部门协同赴杭州住宿费|2025-08-17
R002647|E0033|travel_lodging|407.47|1|||A|投资银行部例行检查赴上海住宿费|2025-06-06
R002648|E0019|office_supplies|144.92|||||业务会议用品费|2025-04-29
R002649|E0038|local_transport|142.43||2||A|研究所跨部门沟通交通费|2025-05-16
R002650|E0056|communication|280.79|||||上海现场支持通讯费|2025-02-19
R002651|E0022|office_supplies|349.3|||||启明资料袋采购费|2025-05-01
R002652|E0063|business_entertainment|889.9|||4||远航客户沟通业务招待费|2025-12-19
R002653|E0043|business_entertainment|290.98|||2||北辰资料确认工作餐费|2025-05-11
R002654|E0044|communication|125.71|||||澄江资料确认通讯费|2025-11-07
R002655|E0069|training_fee|2097.1|||||北辰实施前培训费|2025-08-02
R002656|E0026|business_entertainment|690.67|||4||启明客户沟通业务招待费|2025-02-03
R002657|E0049|local_transport|54.48||1||C|星河资料递送交通费|2025-06-12
R002658|E0048|communication|148.09|||||北辰资料确认通讯费|2025-06-10
R002659|E0023|communication|231.39|||||研究所值班联络通讯费|2025-08-29
R002660|E0048|training_fee|2185.61|||||新制度宣贯客户服务培训费|2025-12-07
R002661|E0068|business_entertainment|671.39|||4||云帆资料确认工作餐费|2025-06-19
R002662|E0075|training_fee|2364.54|||||信息技术部专业技能培训费|2025-08-30
R002663|E0075|local_transport|107.72||2||B|杭州启明项目市内交通费|2025-07-09
R002664|E0041|office_supplies|233.27|||||项目交付资料用品费|2025-12-10
R002665|E0026|business_entertainment|1166.49|||7||星河投后沟通招待费|2025-11-12
R002666|E0020|training_fee|1393.02|||||上海集中培训课程费|2025-12-12
R002667|E0076|travel_lodging|301.32|1|||A|清源材料访谈期间住宿费|2025-06-21
R002668|E0079|local_transport|86.91||1||B|赴客户现场办理云帆事项交通费|2025-09-12
R002669|E0028|local_transport|152.13||3||C|合肥清源项目市内交通费|2025-03-11
R002670|E0043|training_fee|1947.24|||||机构业务部专业技能培训费|2025-03-27
R002671|E0078|communication|244.02|||||运营管理部客户维护通讯费|2025-10-24
R002672|E0021|training_fee|1903.71|||||风险识别客户服务课程费|2025-01-09
R002673|E0080|local_transport|188.73||2||A|财务管理部例行外勤交通费|2025-10-01
R002674|E0020|local_transport|72.6||1||B|杭州材料补充交通费|2025-03-12
R002675|E0078|local_transport|199.69||3||B|杭州客户服务交通费|2025-03-03
R002676|E0018|office_supplies|372.77|||||项目交付资料用品费|2025-12-31
R002677|E0017|travel_lodging|618.76|1|||B|财富管理部跨部门协同赴杭州住宿费|2025-01-25
R002678|E0050|communication|215.07|||||客户回访电话费用|2025-01-05
R002679|E0062|training_fee|2771.32|||||合规要求合规实务学习费|2025-06-01
R002680|E0023|business_entertainment|761.73|||3||上海客户拜访工作餐费|2025-09-19
R002681|E0077|training_fee|2008.95|||||新制度宣贯项目管理培训费|2025-09-28
R002682|E0046|communication|238.48|||||远航资料确认通讯费|2025-01-16
R002683|E0067|training_fee|1787.91|||||业务规范数据治理课程费|2025-12-06
R002684|E0051|local_transport|151.08||3||B|运营管理部例行外勤交通费|2025-11-28
R002685|E0052|business_entertainment|451.27|||3||财富管理部客户活动接待费|2025-08-14
R002686|E0069|travel_lodging|696.17|2|||C|青竹投后跟踪现场住宿费|2025-08-27
R002687|E0030|office_supplies|390.22|||||云帆项目资料装订用品费|2025-11-27
R002688|E0057|travel_lodging|223.15|1|||B|杭州分支机构培训支持住宿费|2025-08-22
R002689|E0074|business_entertainment|806.92|||3||杭州业务拜访工作餐费|2025-09-15
R002690|E0028|business_entertainment|525.89|||3||机构客户会议工作餐费|2025-07-18
R002691|E0069|training_fee|1716.9|||||清源项目管理培训费|2025-12-21
R002692|E0015|training_fee|1956.47|||||合规要求合规实务学习费|2025-12-01
R002693|E0032|local_transport|58.18||1||C|机构业务部跨部门沟通交通费|2025-04-03
R002694|E0061|travel_lodging|405.61|1|||C|赴合肥参加业务协调会住宿费|2025-05-13
R002695|E0029|travel_lodging|635.54|2|||C|赴合肥参加业务协调会住宿费|2025-06-30
R002696|E0032|travel_lodging|564.39|2|||A|青竹材料访谈期间住宿费|2025-09-27
R002697|E0044|office_supplies|470.77|||||项目底稿归档用品费|2025-06-13
R002698|E0037|local_transport|132.01||2||C|客户访谈期间市内交通包干|2025-04-25
R002699|E0026|local_transport|106.69||1||A|分支机构培训支持交通费|2025-05-07
R002700|E0034|business_entertainment|1242.32|||6||合肥渠道沟通工作餐费|2025-06-26
R002701|E0064|training_fee|1319.06|||||星河专项知识培训费|2025-07-15
R002702|E0023|travel_lodging|1207.44|2|||A|分支机构走访赴上海住宿费|2025-12-17
R002703|E0017|business_entertainment|1269.42|||7||北辰合作事项接待费|2025-10-14
R002704|E0025|training_fee|1413.44|||||远航实施前培训费|2025-03-21
R002705|E0070|office_supplies|157.77|||||运营管理部文件夹和标签耗材费|2025-03-21
R002706|E0075|travel_lodging|2156.5|3|||A|上海客户沟通行程住宿费|2025-09-07
R002707|E0077|local_transport|104.73||1||A|上海材料补充交通费|2025-01-02
R002708|E0022|office_supplies|313.4|||||北辰会议材料打印用品费|2025-11-23
R002709|E0025|business_entertainment|712.1|||4||清源项目洽谈招待费|2025-04-18
R002710|E0035|local_transport|200.93||3||A|机构业务部外勤走访市内交通费|2025-09-25
R002711|E0039|office_supplies|314.81|||||部门月度办公耗材费|2025-01-05
R002712|E0054|communication|184.53|||||客户回访电话费用|2025-04-23
R002713|E0074|communication|262.82|||||澄江进度跟踪通讯费|2025-04-20
R002714|E0044|communication|257.39|||||运营管理部员工通讯费报销|2025-05-02
R002715|E0031|training_fee|2199.03|||||星河专项知识培训费|2025-08-09
R002716|E0017|office_supplies|324.45|||||澄江资料袋采购费|2025-07-12
R002717|E0066|local_transport|229.94||3||A|分支机构沟通事项市内交通费|2025-10-04
R002718|E0059|travel_lodging|194.39|1|||C|合肥云帆路演支持住宿费|2025-05-15
R002719|E0035|travel_lodging|1049.39|3|||C|赴合肥开展系统上线支持住宿费|2025-09-13
R002720|E0039|local_transport|60.83||1||A|上海远航项目市内交通费|2025-07-31
R002721|E0052|local_transport|116.97||1||A|青竹资料递送交通费|2025-12-03
R002722|E0053|business_entertainment|490.63|||3||北辰资料确认工作餐费|2025-05-29
R002723|E0057|local_transport|110.96||1||A|合同签署事项市内交通费|2025-01-28
R002724|E0038|communication|160.09|||||青竹远程会议通讯费|2025-08-11
R002725|E0021|training_fee|3051.19|||||青竹专项知识培训费|2025-03-10
R002726|E0075|travel_lodging|1210.63|2|||A|北辰专项访谈住宿费|2025-09-12
R002727|E0067|travel_lodging|411.85|1|||B|杭州客户沟通行程住宿费|2025-12-14
R002728|E0028|business_entertainment|416.84|||2||青竹合作事项接待费|2025-08-28
R002729|E0051|communication|135.91|||||系统上线联络通讯费|2025-01-06
R002730|E0058|travel_lodging|381.5|1|||A|上海客户沟通行程住宿费|2025-03-29
R002731|E0022|travel_lodging|2076.91|4|||C|星河专项访谈住宿费|2025-09-07
R002732|E0038|communication|122.42|||||澄江需求沟通通讯费|2025-11-04
R002733|E0068|communication|157.06|||||监管沟通事项通讯费|2025-02-25
R002734|E0017|travel_lodging|665.71|1|||A|财富管理部清源现场核查住宿费|2025-06-18
R002735|E0059|communication|266.1|||||系统上线联络通讯费|2025-06-26
R002736|E0064|training_fee|2337.16|||||参加信息安全专题培训费|2025-06-14
R002737|E0040|office_supplies|133.99|||||项目交付资料用品费|2025-01-27
R002738|E0052|communication|256.47|||||运营联系通讯费|2025-10-26
R002739|E0071|training_fee|2367.64|||||人力资源部专业技能培训费|2025-02-12
R002740|E0037|travel_lodging|488.94|2|||B|赴杭州开展系统上线支持住宿费|2025-12-25
R002741|E0060|business_entertainment|1341.32|||5||云帆项目洽谈招待费|2025-07-11
R002742|E0072|business_entertainment|423.54|||2||分支机构客户交流招待费|2025-03-20
R002743|E0048|local_transport|92.32||1||A|上海澄江项目市内交通费|2025-11-07
R002744|E0021|business_entertainment|329.1|||2||上海渠道沟通工作餐费|2025-09-28
R002745|E0058|office_supplies|301.04|||||信息技术部硒鼓和纸张费用|2025-01-04
R002746|E0048|local_transport|75.84||1||A|赴客户现场办理星河事项交通费|2025-02-05
R002747|E0030|training_fee|2439.18|||||杭州集中培训课程费|2025-02-19
R002748|E0079|communication|109.13|||||客户服务电话通讯费|2025-10-27
R002749|E0021|communication|117.69|||||上海现场支持通讯费|2025-09-07
R002750|E0046|business_entertainment|1250.75|||5||北辰需求沟通招待费|2025-12-18
R002751|E0051|training_fee|3062.05|||||北辰相关专业能力培训费|2025-03-18
R002752|E0057|business_entertainment|489.01|||2||客户回访业务招待费|2025-09-24
R002753|E0079|local_transport|415.16||4||A|星河系统测试交通费|2025-10-18
R002754|E0076|travel_lodging|529.3|2|||B|客户服务事项赴杭州出差住宿费|2025-12-08
R002755|E0021|business_entertainment|1736.69|||7||云帆项目洽谈招待费|2025-03-29
R002756|E0034|travel_lodging|840.43|3|||B|监管沟通事项赴杭州住宿费|2025-02-12
R002757|E0064|business_entertainment|1292.23|||5||机构客户会议工作餐费|2025-12-16
R002758|E0076|communication|144.25|||||分支机构协调通讯费|2025-05-11
R002759|E0018|office_supplies|394.37|||||员工工位文具补充费|2025-04-12
R002760|E0035|communication|126.34|||||会议通知通讯费|2025-02-13
R002761|E0071|communication|123.25|||||星河资料确认通讯费|2025-05-13
R002762|E0016|local_transport|172.45||2||B|业务协同会议市内交通费|2025-02-11
R002763|E0045|travel_lodging|248.34|1|||B|远航客户拜访行程住宿费|2025-06-28
R002764|E0069|communication|115.21|||||北辰项目沟通通讯费|2025-11-23
R002765|E0027|travel_lodging|578.46|1|||B|杭州客户沟通行程住宿费|2025-02-25
R002766|E0063|communication|255.82|||||系统上线联络通讯费|2025-03-31
R002767|E0018|local_transport|349.56||4||B|项目底稿交接交通费|2025-12-22
R002768|E0029|local_transport|184.01||3||B|澄江现场支持交通费|2025-10-07
R002769|E0069|office_supplies|485.46|||||日常办公耗材报销|2025-07-13
R002770|E0068|local_transport|59.33||1||B|星河系统测试交通费|2025-05-16
R002771|E0034|business_entertainment|1025.73|||4||青竹客户沟通业务招待费|2025-11-06
R002772|E0069|travel_lodging|320.82|1|||C|清源投后跟踪现场住宿费|2025-06-22
R002773|E0027|office_supplies|466.18|||||青竹项目资料装订用品费|2025-06-30
R002774|E0036|business_entertainment|1026.72|||5||机构客户会议工作餐费|2025-03-10
R002775|E0067|local_transport|145.87||2||B|项目底稿交接交通费|2025-09-11
R002776|E0042|travel_lodging|607.17|2|||C|清源材料访谈期间住宿费|2025-06-09
R002777|E0064|office_supplies|257.54|||||部门月度办公耗材费|2025-11-27
R002778|E0069|local_transport|81.69||1||A|星河资料递送交通费|2025-12-21
R002779|E0039|office_supplies|416.21|||||固定收益部办公用品采购报销|2025-07-28
R002780|E0080|office_supplies|240.21|||||日常办公耗材报销|2025-08-11
R002781|E0026|office_supplies|405.94|||||研究所档案整理耗材费|2025-04-15
R002782|E0060|communication|263.3|||||云帆远程会议通讯费|2025-04-26
R002783|E0055|office_supplies|182.86|||||澄江现场办公用品费|2025-01-22
R002784|E0072|business_entertainment|453.88|||2||青竹合作事项接待费|2025-12-20
R002785|E0029|communication|214.9|||||财富管理部客户维护通讯费|2025-10-21
R002786|E0058|training_fee|2084.55|||||客户服务认证课程费|2025-06-02
R002787|E0026|communication|110.26|||||系统上线联络通讯费|2025-04-23
R002788|E0064|local_transport|178.47||3||B|赴客户现场办理远航事项交通费|2025-07-04
R002789|E0015|office_supplies|424.57|||||文件归档装订耗材费|2025-04-24
R002790|E0026|training_fee|2745.95|||||合规要求运营规范学习费|2025-03-04
R002791|E0066|business_entertainment|551.97|||3||重点客户维护业务招待费|2025-01-05
